date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:17:27	2308/2308	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Oct%202021%2013:17:28%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fyoutube%2F&format=xml	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embed8fdb	(from https://easyshop64.com/youtube/)
05:17:28	58916/58916	---M--	200	added ('OK')	image/jpeg	etag:%22bf2de75b4c793010%22	https://i1.wp.com/easyshop64.com/wp-content/uploads/2021/08/MD-BANGLA-NATOK.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i1.wp.com/easyshop64.com/wp-content/uploads/2021/08/MD-BANGLA-NATOKfee8.jpg	(from https://easyshop64.com/youtube/)
05:17:28	50934/50934	---M--	200	added ('OK')	image/jpeg	etag:%22e2f086269ce8ce57%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/08/HD-HINDI-SONG-copy.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/08/HD-HINDI-SONG-copyfee8.jpg	(from https://easyshop64.com/youtube/)
05:17:28	69287/69287	---M--	200	added ('OK')	image/jpeg	etag:%2299de32fa7e33f090%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/08/adaalat.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/08/adaalatfee8.jpg	(from https://easyshop64.com/youtube/)
05:17:29	54825/54825	---M--	200	added ('OK')	image/jpeg	etag:%22fff30b3c5bcf1c2c%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/Baby-Drawing-1.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/Baby-Drawing-1fee8.jpg	(from https://easyshop64.com/youtube/)
05:17:29	53160/53160	---M--	200	added ('OK')	image/jpeg	etag:%2209f9cade3831bc0f%22	https://i1.wp.com/easyshop64.com/wp-content/uploads/2021/09/Dance-Centre.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i1.wp.com/easyshop64.com/wp-content/uploads/2021/09/Dance-Centrefee8.jpg	(from https://easyshop64.com/youtube/)
05:17:30	48330/48330	---M--	200	added ('OK')	image/jpeg	etag:%221b936ccb25bdea62%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/funny-video.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/funny-videofee8.jpg	(from https://easyshop64.com/youtube/)
05:17:31	46427/46427	---M--	200	added ('OK')	image/jpeg	etag:%22a08e8c07c9e6c66a%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/HD-Movie-Indian-Bangla.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/HD-Movie-Indian-Banglafee8.jpg	(from https://easyshop64.com/youtube/)
05:17:31	50989/50989	---M--	200	added ('OK')	image/jpeg	etag:%22572a058e25fc6aa8%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/HD-Bangla-Movie.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/HD-Bangla-Moviefee8.jpg	(from https://easyshop64.com/youtube/)
05:17:31	44150/44150	---M--	200	added ('OK')	image/jpeg	etag:%228dd76a3cde8a2552%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/ojana-kisu-totto.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/ojana-kisu-tottofee8.jpg	(from https://easyshop64.com/youtube/)
05:17:32	55637/55637	---M--	200	added ('OK')	image/jpeg	etag:%22c10d486eb57d32e1%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/09/Rannar-mojar-sob-resipi.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/09/Rannar-mojar-sob-resipifee8.jpg	(from https://easyshop64.com/youtube/)
05:17:32	50081/50081	---M--	200	added ('OK')	image/jpeg	etag:%222dc9a806f8bca1ad%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/Baby-Toy-Games.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/Baby-Toy-Gamesfee8.jpg	(from https://easyshop64.com/youtube/)
05:17:33	44195/44195	---M--	200	added ('OK')	image/jpeg	etag:%22c835532bd7a6ae79%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/Learn-English-in-simple-techniques.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/Learn-English-in-simple-techniquesfee8.jpg	(from https://easyshop64.com/youtube/)
05:17:33	1285/1285	---M-Z	200	added ('OK')	text/css	date:Sat,%2023%20Oct%202021%2005:54:22%20GMT	https://easyshop64.com/wp-content/uploads/elementor/css/post-2597.css?ver=1634968462	C:/My%20Web%20Sites/web/easyshop64.com/wp-content/uploads/elementor/css/post-2597702c.css	(from https://easyshop64.com/all-sim/)
05:17:34	15490/15490	---MCZ	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:35%20GMT	https://easyshop64.com/wp-json/wp/v2/pages/2597	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/wp/v2/pages/2597.json	(from https://easyshop64.com/all-sim/)
05:17:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Oct%202021%2013:17:36%20GMT	https://easyshop64.com/?p=2597	C:/My%20Web%20Sites/web/easyshop64.com/index2565.html	(from https://easyshop64.com/all-sim/)
05:17:35	2216/2216	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:36%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fall-sim%2F	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embed57a4.json	(from https://easyshop64.com/all-sim/)
05:17:36	2308/2308	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Oct%202021%2013:17:37%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fall-sim%2F&format=xml	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embedebd0	(from https://easyshop64.com/all-sim/)
05:17:36	39855/39855	---M--	200	added ('OK')	image/jpeg	etag:%228c6da760cab844cc%22	https://i1.wp.com/easyshop64.com/wp-content/uploads/2021/08/gp1.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i1.wp.com/easyshop64.com/wp-content/uploads/2021/08/gp1fee8.jpg	(from https://easyshop64.com/all-sim/)
05:17:37	38862/38862	---M--	200	added ('OK')	image/jpeg	etag:%2258be8564798db343%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/08/robi.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/08/robifee8.jpg	(from https://easyshop64.com/all-sim/)
05:17:37	52008/52008	---M--	200	added ('OK')	image/jpeg	etag:%227e621a20dceb6d23%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/08/Airtal.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/08/Airtalfee8.jpg	(from https://easyshop64.com/all-sim/)
05:17:38	46677/46677	---M--	200	added ('OK')	image/jpeg	etag:%229a4816c635590fb3%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/08/Banglalink.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/08/Banglalinkfee8.jpg	(from https://easyshop64.com/all-sim/)
05:17:38	35698/35698	---M--	200	added ('OK')	image/jpeg	etag:%228f88294f57433ab2%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/08/talitok.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/08/talitokfee8.jpg	(from https://easyshop64.com/all-sim/)
05:17:38	623/623	---M-Z	200	added ('OK')	text/css	date:Sat,%2023%20Oct%202021%2005:59:13%20GMT	https://easyshop64.com/wp-content/uploads/elementor/css/post-2307.css?ver=1634968753	C:/My%20Web%20Sites/web/easyshop64.com/wp-content/uploads/elementor/css/post-2307a2eb.css	(from https://easyshop64.com/contact-us/)
05:17:40	7423/7423	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:41%20GMT	https://easyshop64.com/wp-json/wp/v2/pages/2307	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/wp/v2/pages/2307.json	(from https://easyshop64.com/contact-us/)
05:17:41	2231/2231	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:42%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fcontact-us%2F	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embedaec8.json	(from https://easyshop64.com/contact-us/)
05:17:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Oct%202021%2013:17:42%20GMT	https://easyshop64.com/?p=2307	C:/My%20Web%20Sites/web/easyshop64.com/index10e9.html	(from https://easyshop64.com/contact-us/)
05:17:42	2323/2323	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Oct%202021%2013:17:43%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embedf7a1	(from https://easyshop64.com/contact-us/)
05:17:43	6571/6571	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:44%20GMT	https://easyshop64.com/wp-json/wp/v2/pages/3012	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/wp/v2/pages/3012.json	(from https://easyshop64.com/privacy-policy/)
05:17:44	2251/2251	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:45%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fprivacy-policy%2F	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embed89cd.json	(from https://easyshop64.com/privacy-policy/)
05:17:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Oct%202021%2013:17:45%20GMT	https://easyshop64.com/?p=3012	C:/My%20Web%20Sites/web/easyshop64.com/index6e62.html	(from https://easyshop64.com/privacy-policy/)
05:17:44	2343/2343	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Oct%202021%2013:17:46%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fprivacy-policy%2F&format=xml	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embedc49d	(from https://easyshop64.com/privacy-policy/)
05:17:45	5527/5527	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:47%20GMT	https://easyshop64.com/wp-json/wp/v2/pages/3085	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/wp/v2/pages/3085.json	(from https://easyshop64.com/terms-conditions/)
05:17:46	2282/2282	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:48%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fterms-conditions%2F	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embed34da.json	(from https://easyshop64.com/terms-conditions/)
05:17:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Oct%202021%2013:17:48%20GMT	https://easyshop64.com/?p=3085	C:/My%20Web%20Sites/web/easyshop64.com/index812a.html	(from https://easyshop64.com/terms-conditions/)
05:17:47	2371/2371	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Oct%202021%2013:17:48%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fterms-conditions%2F&format=xml	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embed25da	(from https://easyshop64.com/terms-conditions/)
05:17:48	4119/4119	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:49%20GMT	https://easyshop64.com/wp-json/wp/v2/pages/715	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/wp/v2/pages/715.json	(from https://easyshop64.com/about-us-2/)
05:17:49	2225/2225	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:50%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fabout-us-2%2F	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embed47f8.json	(from https://easyshop64.com/about-us-2/)
05:17:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Oct%202021%2013:17:50%20GMT	https://easyshop64.com/?p=715	C:/My%20Web%20Sites/web/easyshop64.com/index0c63.html	(from https://easyshop64.com/about-us-2/)
05:17:50	2317/2317	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Oct%202021%2013:17:51%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fabout-us-2%2F&format=xml	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embeddf68	(from https://easyshop64.com/about-us-2/)
05:17:50	4668/4668	---M-Z	200	added ('OK')	text/css	date:Thu,%2028%20Oct%202021%2008:37:24%20GMT	https://easyshop64.com/wp-content/uploads/elementor/css/post-3198.css?ver=1635410244	C:/My%20Web%20Sites/web/easyshop64.com/wp-content/uploads/elementor/css/post-3198aed9.css	(from https://easyshop64.com/2021/09/07/e/)
05:17:51	60103/60103	---MCZ	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:52%20GMT	https://easyshop64.com/wp-json/wp/v2/posts/3198	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/wp/v2/posts/3198.json	(from https://easyshop64.com/2021/09/07/e/)
05:17:52	2238/2238	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:17:53%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2F2021%2F09%2F07%2Fe%2F	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embed0ce6.json	(from https://easyshop64.com/2021/09/07/e/)
05:17:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Oct%202021%2013:17:53%20GMT	https://easyshop64.com/?p=3198	C:/My%20Web%20Sites/web/easyshop64.com/index275b.html	(from https://easyshop64.com/2021/09/07/e/)
05:17:53	2324/2324	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Oct%202021%2013:17:54%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2F2021%2F09%2F07%2Fe%2F&format=xml	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embed8dc0	(from https://easyshop64.com/2021/09/07/e/)
05:17:53	43996/43996	---M--	200	added ('OK')	image/jpeg	etag:%223fd363e7e9d399db%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/Arogga-Online-Pharmacy-easyshop64.com_.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/Arogga-Online-Pharmacy-easyshop64.com_fee8.jpg	(from https://easyshop64.com/2021/09/07/e/)
05:17:54	37695/37695	---M--	200	added ('OK')	image/jpeg	etag:%2227089a5e4eeca90c%22	https://i1.wp.com/easyshop64.com/wp-content/uploads/2021/09/Othoba-com.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i1.wp.com/easyshop64.com/wp-content/uploads/2021/09/Othoba-comfee8.jpg	(from https://easyshop64.com/2021/09/07/e/)
05:17:54	42645/42645	---M--	200	added ('OK')	image/jpeg	etag:%229e27f49fe598e2a3%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/Rokomari-easyshop64.com_.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/Rokomari-easyshop64.com_fee8.jpg	(from https://easyshop64.com/2021/09/07/e/)
05:17:54	32812/32812	---M--	200	added ('OK')	image/jpeg	etag:%226cdcd51d8f8bf69c%22	https://i1.wp.com/easyshop64.com/wp-content/uploads/2021/09/drobboo1.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i1.wp.com/easyshop64.com/wp-content/uploads/2021/09/drobboo1fee8.jpg	(from https://easyshop64.com/2021/09/07/e/)
05:17:55	48795/48795	---M--	200	added ('OK')	image/jpeg	etag:%22cc74f856982594a1%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/siraj-gong.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/siraj-gongfee8.jpg	(from https://easyshop64.com/2021/09/07/e/)
05:17:55	36880/36880	---M--	200	added ('OK')	image/jpeg	etag:%2229cc79e41227031c%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/09/bikroybaba.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/09/bikroybabafee8.jpg	(from https://easyshop64.com/2021/09/07/e/)
05:17:56	33218/33218	---M--	200	added ('OK')	image/jpeg	etag:%225bdf9927fe775e62%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/09/Jogan-Easyshop64.com_.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/09/Jogan-Easyshop64.com_fee8.jpg	(from https://easyshop64.com/2021/09/07/e/)
05:17:56	43161/43161	---M--	200	added ('OK')	image/jpeg	etag:%2233d107f4392a53ac%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/Seba-Easyshop64.com_.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/09/Seba-Easyshop64.com_fee8.jpg	(from https://easyshop64.com/2021/09/07/e/)
05:17:56	26611/26611	---M--	200	added ('OK')	image/jpeg	etag:%2254c6561d83af5a02%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/09/hatbazar-Easyshop64.com_.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/09/hatbazar-Easyshop64.com_fee8.jpg	(from https://easyshop64.com/2021/09/07/e/)
05:17:57	35809/35809	---M--	200	added ('OK')	image/jpeg	etag:%22b2dffb84f134cf51%22	https://i1.wp.com/easyshop64.com/wp-content/uploads/2021/09/Chef-cart-Easyshop64.com_.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i1.wp.com/easyshop64.com/wp-content/uploads/2021/09/Chef-cart-Easyshop64.com_fee8.jpg	(from https://easyshop64.com/2021/09/07/e/)
05:17:57	35578/35578	---M--	200	added ('OK')	image/jpeg	etag:%222cefd93ebeda50aa%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/09/Khaas-food-Easyshop64.com_.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/09/Khaas-food-Easyshop64.com_fee8.jpg	(from https://easyshop64.com/2021/09/07/e/)
05:17:58	22072/22072	---M-Z	200	added ('OK')	text/css	date:Sat,%2030%20Oct%202021%2012:41:25%20GMT	https://easyshop64.com/wp-content/uploads/elementor/css/post-6377.css?ver=1635597685	C:/My%20Web%20Sites/web/easyshop64.com/wp-content/uploads/elementor/css/post-63773fd5.css	(from https://easyshop64.com/all-tv-channel/)
05:17:59	72886/72886	---MCZ	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:18:00%20GMT	https://easyshop64.com/wp-json/wp/v2/pages/6377	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/wp/v2/pages/6377.json	(from https://easyshop64.com/all-tv-channel/)
05:18:00	2251/2251	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Oct%202021%2013:18:01%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fall-tv-channel%2F	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embed95b6.json	(from https://easyshop64.com/all-tv-channel/)
05:18:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Oct%202021%2013:18:01%20GMT	https://easyshop64.com/?p=6377	C:/My%20Web%20Sites/web/easyshop64.com/index1c5c.html	(from https://easyshop64.com/all-tv-channel/)
05:18:01	2343/2343	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Oct%202021%2013:18:02%20GMT	https://easyshop64.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feasyshop64.com%2Fall-tv-channel%2F&format=xml	C:/My%20Web%20Sites/web/easyshop64.com/wp-json/oembed/1.0/embede13c	(from https://easyshop64.com/all-tv-channel/)
05:18:01	41350/41350	---M--	200	added ('OK')	image/jpeg	etag:%22a221694e73df5857%22	https://i1.wp.com/easyshop64.com/wp-content/uploads/2021/10/Live.jpg?fit=899%2C111&ssl=1	C:/My%20Web%20Sites/web/i1.wp.com/easyshop64.com/wp-content/uploads/2021/10/Livefee8.jpg	(from https://easyshop64.com/all-tv-channel/)
05:18:02	37574/37574	---M--	200	added ('OK')	image/jpeg	etag:%229b5a22c06a77c5e1%22	https://i1.wp.com/easyshop64.com/wp-content/uploads/2021/10/Zee.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i1.wp.com/easyshop64.com/wp-content/uploads/2021/10/Zee4cff.jpg	(from https://easyshop64.com/all-tv-channel/)
05:18:02	20627/20627	---M--	200	added ('OK')	image/jpeg	etag:%22a9034122f8dd87de%22	https://i1.wp.com/easyshop64.com/wp-content/uploads/2021/10/Ntv-1.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i1.wp.com/easyshop64.com/wp-content/uploads/2021/10/Ntv-14cff.jpg	(from https://easyshop64.com/all-tv-channel/)
05:18:02	45160/45160	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Oct%202021%2013:18:03%20GMT	https://easyshop64.com/2021/10/30/live-cricket/	C:/My%20Web%20Sites/web/easyshop64.com/2021/10/30/live-cricket/index.html	(from https://easyshop64.com/all-tv-channel/)
05:18:02	29769/29769	---M--	200	added ('OK')	image/jpeg	etag:%22bc3ba04d413b8a2a%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/Somoy-tv-1.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/Somoy-tv-14cff.jpg	(from https://easyshop64.com/all-tv-channel/)
05:18:03	23596/23596	---M--	200	added ('OK')	image/jpeg	etag:%225d399bb96657e2b7%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/Bisakhi-copy.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/Bisakhi-copy4cff.jpg	(from https://easyshop64.com/all-tv-channel/)
05:18:03	48380/48380	---M--	200	added ('OK')	image/jpeg	etag:%22f839e3baebd898bf%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/10/24-1.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/10/24-14cff.jpg	(from https://easyshop64.com/all-tv-channel/)
05:18:03	19117/19117	---M--	200	added ('OK')	image/jpeg	etag:%229f300acb7b7a9e45%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/independent-tv-1.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/independent-tv-14cff.jpg	(from https://easyshop64.com/all-tv-channel/)
05:18:04	31320/31320	---M--	200	added ('OK')	image/jpeg	etag:%22108cd00ecf392681%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/btv-world.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/btv-world4cff.jpg	(from https://easyshop64.com/all-tv-channel/)
05:18:04	3747/3747	---M--	200	added ('OK')	image/png	etag:%22e3143bf4454ec232%22	https://i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/my.png?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i0.wp.com/easyshop64.com/wp-content/uploads/2021/10/my4cff.png	(from https://easyshop64.com/all-tv-channel/)
05:18:05	44061/44061	---M--	200	added ('OK')	image/jpeg	etag:%2216f2fa86e0a24888%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/10/R-tv-1.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/10/R-tv-14cff.jpg	(from https://easyshop64.com/all-tv-channel/)
05:18:05	8028/8028	---M--	200	added ('OK')	image/png	etag:%227e517bdc66a8e39d%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/10/71-tv.png?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/10/71-tv4cff.png	(from https://easyshop64.com/all-tv-channel/)
05:18:05	24422/24422	---M--	200	added ('OK')	image/jpeg	etag:%22c67be35e17910b27%22	https://i2.wp.com/easyshop64.com/wp-content/uploads/2021/10/news24.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i2.wp.com/easyshop64.com/wp-content/uploads/2021/10/news244cff.jpg	(from https://easyshop64.com/all-tv-channel/)
05:18:06	24059/24059	---M--	200	added ('OK')	image/jpeg	etag:%222099f9f633ec803c%22	https://i1.wp.com/easyshop64.com/wp-content/uploads/2021/10/Satv.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i1.wp.com/easyshop64.com/wp-content/uploads/2021/10/Satv4cff.jpg	(from https://easyshop64.com/all-tv-channel/)
05:18:06	40042/40042	---M--	200	added ('OK')	image/jpeg	etag:%2258fa57c9b6f409ac%22	https://i1.wp.com/easyshop64.com/wp-content/uploads/2021/10/atn-bangla.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/web/i1.wp.com/easyshop64.com/wp-content/uploads/2021/10/atn-bangla4cff.jpg	(from https://easyshop64.com/all-tv-channel/)
